+--------------------------+--------------------------+----------------------------------------------------------------------------------------------------------+
|       Launch Clock       |      Capture Clock       |                                                 Pin                                                      |
| clk_12mhz_design_1_clk_wiz_1_0_1 |               clk_fpga_0 |                                design_1_i/PS_Interface_TOP_0/U0/inst_PS_Interface/sampleADC_reg[28][10]/D|
| clk_12mhz_design_1_clk_wiz_1_0_1 |               clk_fpga_0 |design_1_i/ila_0/U0/ila_core_inst/u_trig/U_TM/N_DDR_MODE.G_NMU[36].U_M/allx_typeA_match_detection.ltlib_v1_0_0_allx_typeA_inst/probeDelay1_reg[8]/D|
| clk_12mhz_design_1_clk_wiz_1_0_1 |               clk_fpga_0 |design_1_i/ila_0/U0/ila_core_inst/u_trig/U_TM/N_DDR_MODE.G_NMU[23].U_M/allx_typeA_match_detection.ltlib_v1_0_0_allx_typeA_inst/probeDelay1_reg[4]/D|
| clk_12mhz_design_1_clk_wiz_1_0_1 |               clk_fpga_0 |design_1_i/ila_0/U0/ila_core_inst/u_trig/U_TM/N_DDR_MODE.G_NMU[16].U_M/allx_typeA_match_detection.ltlib_v1_0_0_allx_typeA_inst/probeDelay1_reg[0]/D|
| clk_12mhz_design_1_clk_wiz_1_0_1 |               clk_fpga_0 |                                  design_1_i/PS_Interface_TOP_0/U0/inst_PS_Interface/sampleADC_reg[6][9]/D|
| clk_12mhz_design_1_clk_wiz_1_0_1 |               clk_fpga_0 |                                 design_1_i/PS_Interface_TOP_0/U0/inst_PS_Interface/sampleADC_reg[15][8]/D|
| clk_12mhz_design_1_clk_wiz_1_0_1 |               clk_fpga_0 |design_1_i/ila_0/U0/ila_core_inst/u_trig/U_TM/N_DDR_MODE.G_NMU[18].U_M/allx_typeA_match_detection.ltlib_v1_0_0_allx_typeA_inst/probeDelay1_reg[3]/D|
| clk_12mhz_design_1_clk_wiz_1_0_1 |               clk_fpga_0 |                                      design_1_i/ila_0/U0/ila_core_inst/shifted_data_in_reg[7][530]_srl8/D|
| clk_12mhz_design_1_clk_wiz_1_0_1 |               clk_fpga_0 |                                design_1_i/PS_Interface_TOP_0/U0/inst_PS_Interface/sampleADC_reg[20][10]/D|
| clk_12mhz_design_1_clk_wiz_1_0_1 |               clk_fpga_0 |                                 design_1_i/PS_Interface_TOP_0/U0/inst_PS_Interface/sampleADC_reg[17][6]/D|
| clk_12mhz_design_1_clk_wiz_1_0_1 |               clk_fpga_0 |design_1_i/ila_0/U0/ila_core_inst/u_trig/U_TM/N_DDR_MODE.G_NMU[32].U_M/allx_typeA_match_detection.ltlib_v1_0_0_allx_typeA_inst/probeDelay1_reg[3]/D|
| clk_12mhz_design_1_clk_wiz_1_0_1 |               clk_fpga_0 |                                 design_1_i/PS_Interface_TOP_0/U0/inst_PS_Interface/sampleADC_reg[6][10]/D|
| clk_12mhz_design_1_clk_wiz_1_0_1 |               clk_fpga_0 |design_1_i/ila_0/U0/ila_core_inst/u_trig/U_TM/N_DDR_MODE.G_NMU[18].U_M/allx_typeA_match_detection.ltlib_v1_0_0_allx_typeA_inst/probeDelay1_reg[12]/D|
| clk_12mhz_design_1_clk_wiz_1_0_1 |               clk_fpga_0 |design_1_i/ila_0/U0/ila_core_inst/u_trig/U_TM/N_DDR_MODE.G_NMU[22].U_M/allx_typeA_match_detection.ltlib_v1_0_0_allx_typeA_inst/probeDelay1_reg[8]/D|
| clk_12mhz_design_1_clk_wiz_1_0_1 |               clk_fpga_0 |                                design_1_i/PS_Interface_TOP_0/U0/inst_PS_Interface/sampleADC_reg[33][12]/D|
| clk_12mhz_design_1_clk_wiz_1_0_1 |               clk_fpga_0 |design_1_i/ila_0/U0/ila_core_inst/u_trig/U_TM/N_DDR_MODE.G_NMU[25].U_M/allx_typeA_match_detection.ltlib_v1_0_0_allx_typeA_inst/probeDelay1_reg[1]/D|
| clk_12mhz_design_1_clk_wiz_1_0_1 |               clk_fpga_0 |design_1_i/ila_0/U0/ila_core_inst/u_trig/U_TM/N_DDR_MODE.G_NMU[35].U_M/allx_typeA_match_detection.ltlib_v1_0_0_allx_typeA_inst/probeDelay1_reg[1]/D|
| clk_12mhz_design_1_clk_wiz_1_0_1 |               clk_fpga_0 |design_1_i/ila_0/U0/ila_core_inst/u_trig/U_TM/N_DDR_MODE.G_NMU[7].U_M/allx_typeA_match_detection.ltlib_v1_0_0_allx_typeA_inst/probeDelay1_reg[11]/D|
| clk_12mhz_design_1_clk_wiz_1_0_1 |               clk_fpga_0 |design_1_i/ila_0/U0/ila_core_inst/u_trig/U_TM/N_DDR_MODE.G_NMU[18].U_M/allx_typeA_match_detection.ltlib_v1_0_0_allx_typeA_inst/probeDelay1_reg[13]/D|
| clk_12mhz_design_1_clk_wiz_1_0_1 |               clk_fpga_0 |                                 design_1_i/PS_Interface_TOP_0/U0/inst_PS_Interface/sampleADC_reg[6][13]/D|
| clk_12mhz_design_1_clk_wiz_1_0_1 |               clk_fpga_0 |                                      design_1_i/ila_0/U0/ila_core_inst/shifted_data_in_reg[7][689]_srl8/D|
| clk_12mhz_design_1_clk_wiz_1_0_1 |               clk_fpga_0 |                                      design_1_i/ila_0/U0/ila_core_inst/shifted_data_in_reg[7][529]_srl8/D|
| clk_12mhz_design_1_clk_wiz_1_0_1 |               clk_fpga_0 |design_1_i/ila_0/U0/ila_core_inst/u_trig/U_TM/N_DDR_MODE.G_NMU[38].U_M/allx_typeA_match_detection.ltlib_v1_0_0_allx_typeA_inst/probeDelay1_reg[9]/D|
| clk_12mhz_design_1_clk_wiz_1_0_1 |               clk_fpga_0 |design_1_i/ila_0/U0/ila_core_inst/u_trig/U_TM/N_DDR_MODE.G_NMU[15].U_M/allx_typeA_match_detection.ltlib_v1_0_0_allx_typeA_inst/probeDelay1_reg[5]/D|
| clk_12mhz_design_1_clk_wiz_1_0_1 |               clk_fpga_0 |design_1_i/ila_0/U0/ila_core_inst/u_trig/U_TM/N_DDR_MODE.G_NMU[23].U_M/allx_typeA_match_detection.ltlib_v1_0_0_allx_typeA_inst/probeDelay1_reg[10]/D|
| clk_12mhz_design_1_clk_wiz_1_0_1 |               clk_fpga_0 |design_1_i/ila_0/U0/ila_core_inst/u_trig/U_TM/N_DDR_MODE.G_NMU[25].U_M/allx_typeA_match_detection.ltlib_v1_0_0_allx_typeA_inst/probeDelay1_reg[10]/D|
| clk_12mhz_design_1_clk_wiz_1_0_1 |               clk_fpga_0 |design_1_i/ila_0/U0/ila_core_inst/u_trig/U_TM/N_DDR_MODE.G_NMU[32].U_M/allx_typeA_match_detection.ltlib_v1_0_0_allx_typeA_inst/probeDelay1_reg[0]/D|
| clk_12mhz_design_1_clk_wiz_1_0_1 |               clk_fpga_0 |                                  design_1_i/PS_Interface_TOP_0/U0/inst_PS_Interface/sampleADC_reg[5][6]/D|
| clk_12mhz_design_1_clk_wiz_1_0_1 |               clk_fpga_0 |                                      design_1_i/ila_0/U0/ila_core_inst/shifted_data_in_reg[7][531]_srl8/D|
| clk_12mhz_design_1_clk_wiz_1_0_1 |               clk_fpga_0 |design_1_i/ila_0/U0/ila_core_inst/u_trig/U_TM/N_DDR_MODE.G_NMU[21].U_M/allx_typeA_match_detection.ltlib_v1_0_0_allx_typeA_inst/probeDelay1_reg[8]/D|
| clk_12mhz_design_1_clk_wiz_1_0_1 |               clk_fpga_0 |design_1_i/ila_0/U0/ila_core_inst/u_trig/U_TM/N_DDR_MODE.G_NMU[40].U_M/allx_typeA_match_detection.ltlib_v1_0_0_allx_typeA_inst/probeDelay1_reg[9]/D|
| clk_12mhz_design_1_clk_wiz_1_0_1 |               clk_fpga_0 |                                design_1_i/PS_Interface_TOP_0/U0/inst_PS_Interface/sampleADC_reg[31][12]/D|
| clk_12mhz_design_1_clk_wiz_1_0_1 |               clk_fpga_0 |                                      design_1_i/ila_0/U0/ila_core_inst/shifted_data_in_reg[7][382]_srl8/D|
| clk_12mhz_design_1_clk_wiz_1_0_1 |               clk_fpga_0 |                                 design_1_i/PS_Interface_TOP_0/U0/inst_PS_Interface/sampleADC_reg[13][9]/D|
| clk_12mhz_design_1_clk_wiz_1_0_1 |               clk_fpga_0 |                                 design_1_i/PS_Interface_TOP_0/U0/inst_PS_Interface/sampleADC_reg[5][10]/D|
| clk_12mhz_design_1_clk_wiz_1_0_1 |               clk_fpga_0 |design_1_i/ila_0/U0/ila_core_inst/u_trig/U_TM/N_DDR_MODE.G_NMU[26].U_M/allx_typeA_match_detection.ltlib_v1_0_0_allx_typeA_inst/probeDelay1_reg[12]/D|
| clk_12mhz_design_1_clk_wiz_1_0_1 |               clk_fpga_0 |design_1_i/ila_0/U0/ila_core_inst/u_trig/U_TM/N_DDR_MODE.G_NMU[16].U_M/allx_typeA_match_detection.ltlib_v1_0_0_allx_typeA_inst/probeDelay1_reg[8]/D|
| clk_12mhz_design_1_clk_wiz_1_0_1 |               clk_fpga_0 |                                  design_1_i/PS_Interface_TOP_0/U0/inst_PS_Interface/sampleADC_reg[0][6]/D|
| clk_12mhz_design_1_clk_wiz_1_0_1 |               clk_fpga_0 |design_1_i/ila_0/U0/ila_core_inst/u_trig/U_TM/N_DDR_MODE.G_NMU[34].U_M/allx_typeA_match_detection.ltlib_v1_0_0_allx_typeA_inst/probeDelay1_reg[2]/D|
| clk_12mhz_design_1_clk_wiz_1_0_1 |               clk_fpga_0 |                                 design_1_i/PS_Interface_TOP_0/U0/inst_PS_Interface/sampleADC_reg[11][8]/D|
| clk_12mhz_design_1_clk_wiz_1_0_1 |               clk_fpga_0 |                                      design_1_i/ila_0/U0/ila_core_inst/shifted_data_in_reg[7][328]_srl8/D|
| clk_12mhz_design_1_clk_wiz_1_0_1 |               clk_fpga_0 |design_1_i/ila_0/U0/ila_core_inst/u_trig/U_TM/N_DDR_MODE.G_NMU[18].U_M/allx_typeA_match_detection.ltlib_v1_0_0_allx_typeA_inst/probeDelay1_reg[8]/D|
| clk_12mhz_design_1_clk_wiz_1_0_1 |               clk_fpga_0 |design_1_i/ila_0/U0/ila_core_inst/u_trig/U_TM/N_DDR_MODE.G_NMU[22].U_M/allx_typeA_match_detection.ltlib_v1_0_0_allx_typeA_inst/probeDelay1_reg[6]/D|
| clk_12mhz_design_1_clk_wiz_1_0_1 |               clk_fpga_0 |design_1_i/ila_0/U0/ila_core_inst/u_trig/U_TM/N_DDR_MODE.G_NMU[32].U_M/allx_typeA_match_detection.ltlib_v1_0_0_allx_typeA_inst/probeDelay1_reg[12]/D|
| clk_12mhz_design_1_clk_wiz_1_0_1 |               clk_fpga_0 |                                  design_1_i/PS_Interface_TOP_0/U0/inst_PS_Interface/sampleADC_reg[5][8]/D|
| clk_12mhz_design_1_clk_wiz_1_0_1 |               clk_fpga_0 |                                 design_1_i/PS_Interface_TOP_0/U0/inst_PS_Interface/sampleADC_reg[32][7]/D|
| clk_12mhz_design_1_clk_wiz_1_0_1 |               clk_fpga_0 |design_1_i/ila_0/U0/ila_core_inst/u_trig/U_TM/N_DDR_MODE.G_NMU[16].U_M/allx_typeA_match_detection.ltlib_v1_0_0_allx_typeA_inst/probeDelay1_reg[6]/D|
| clk_12mhz_design_1_clk_wiz_1_0_1 |               clk_fpga_0 |                                  design_1_i/PS_Interface_TOP_0/U0/inst_PS_Interface/sampleADC_reg[5][0]/D|
| clk_12mhz_design_1_clk_wiz_1_0_1 |               clk_fpga_0 |design_1_i/ila_0/U0/ila_core_inst/u_trig/U_TM/N_DDR_MODE.G_NMU[23].U_M/allx_typeA_match_detection.ltlib_v1_0_0_allx_typeA_inst/probeDelay1_reg[3]/D|
| clk_12mhz_design_1_clk_wiz_1_0_1 |               clk_fpga_0 |                                 design_1_i/PS_Interface_TOP_0/U0/inst_PS_Interface/sampleADC_reg[18][2]/D|
| clk_12mhz_design_1_clk_wiz_1_0_1 |               clk_fpga_0 |design_1_i/ila_0/U0/ila_core_inst/u_trig/U_TM/N_DDR_MODE.G_NMU[5].U_M/allx_typeA_match_detection.ltlib_v1_0_0_allx_typeA_inst/probeDelay1_reg[2]/D|
| clk_12mhz_design_1_clk_wiz_1_0_1 |               clk_fpga_0 |design_1_i/ila_0/U0/ila_core_inst/u_trig/U_TM/N_DDR_MODE.G_NMU[26].U_M/allx_typeA_match_detection.ltlib_v1_0_0_allx_typeA_inst/probeDelay1_reg[3]/D|
| clk_12mhz_design_1_clk_wiz_1_0_1 |               clk_fpga_0 |design_1_i/ila_0/U0/ila_core_inst/u_trig/U_TM/N_DDR_MODE.G_NMU[40].U_M/allx_typeA_match_detection.ltlib_v1_0_0_allx_typeA_inst/probeDelay1_reg[11]/D|
| clk_12mhz_design_1_clk_wiz_1_0_1 |               clk_fpga_0 |                                design_1_i/PS_Interface_TOP_0/U0/inst_PS_Interface/sampleADC_reg[31][11]/D|
| clk_12mhz_design_1_clk_wiz_1_0_1 |               clk_fpga_0 |                                      design_1_i/ila_0/U0/ila_core_inst/shifted_data_in_reg[7][534]_srl8/D|
| clk_12mhz_design_1_clk_wiz_1_0_1 |               clk_fpga_0 |design_1_i/ila_0/U0/ila_core_inst/u_trig/U_TM/N_DDR_MODE.G_NMU[35].U_M/allx_typeA_match_detection.ltlib_v1_0_0_allx_typeA_inst/probeDelay1_reg[12]/D|
| clk_12mhz_design_1_clk_wiz_1_0_1 |               clk_fpga_0 |design_1_i/ila_0/U0/ila_core_inst/u_trig/U_TM/N_DDR_MODE.G_NMU[15].U_M/allx_typeA_match_detection.ltlib_v1_0_0_allx_typeA_inst/probeDelay1_reg[3]/D|
| clk_12mhz_design_1_clk_wiz_1_0_1 |               clk_fpga_0 |design_1_i/ila_0/U0/ila_core_inst/u_trig/U_TM/N_DDR_MODE.G_NMU[21].U_M/allx_typeA_match_detection.ltlib_v1_0_0_allx_typeA_inst/probeDelay1_reg[13]/D|
| clk_12mhz_design_1_clk_wiz_1_0_1 |               clk_fpga_0 |                                  design_1_i/PS_Interface_TOP_0/U0/inst_PS_Interface/sampleADC_reg[6][1]/D|
| clk_12mhz_design_1_clk_wiz_1_0_1 |               clk_fpga_0 |                                design_1_i/PS_Interface_TOP_0/U0/inst_PS_Interface/sampleADC_reg[17][13]/D|
| clk_12mhz_design_1_clk_wiz_1_0_1 |               clk_fpga_0 |design_1_i/ila_0/U0/ila_core_inst/u_trig/U_TM/N_DDR_MODE.G_NMU[19].U_M/allx_typeA_match_detection.ltlib_v1_0_0_allx_typeA_inst/probeDelay1_reg[0]/D|
| clk_12mhz_design_1_clk_wiz_1_0_1 |               clk_fpga_0 |                                      design_1_i/ila_0/U0/ila_core_inst/shifted_data_in_reg[7][688]_srl8/D|
| clk_12mhz_design_1_clk_wiz_1_0_1 |               clk_fpga_0 |                                  design_1_i/PS_Interface_TOP_0/U0/inst_PS_Interface/sampleADC_reg[0][5]/D|
| clk_12mhz_design_1_clk_wiz_1_0_1 |               clk_fpga_0 |design_1_i/ila_0/U0/ila_core_inst/u_trig/U_TM/N_DDR_MODE.G_NMU[5].U_M/allx_typeA_match_detection.ltlib_v1_0_0_allx_typeA_inst/probeDelay1_reg[10]/D|
| clk_12mhz_design_1_clk_wiz_1_0_1 |               clk_fpga_0 |                                 design_1_i/PS_Interface_TOP_0/U0/inst_PS_Interface/sampleADC_reg[11][9]/D|
| clk_12mhz_design_1_clk_wiz_1_0_1 |               clk_fpga_0 |                                 design_1_i/PS_Interface_TOP_0/U0/inst_PS_Interface/sampleADC_reg[29][7]/D|
| clk_12mhz_design_1_clk_wiz_1_0_1 |               clk_fpga_0 |design_1_i/ila_0/U0/ila_core_inst/u_trig/U_TM/N_DDR_MODE.G_NMU[14].U_M/allx_typeA_match_detection.ltlib_v1_0_0_allx_typeA_inst/probeDelay1_reg[13]/D|
| clk_12mhz_design_1_clk_wiz_1_0_1 |               clk_fpga_0 |design_1_i/ila_0/U0/ila_core_inst/u_trig/U_TM/N_DDR_MODE.G_NMU[26].U_M/allx_typeA_match_detection.ltlib_v1_0_0_allx_typeA_inst/probeDelay1_reg[0]/D|
| clk_12mhz_design_1_clk_wiz_1_0_1 |               clk_fpga_0 |                                      design_1_i/ila_0/U0/ila_core_inst/shifted_data_in_reg[7][686]_srl8/D|
| clk_12mhz_design_1_clk_wiz_1_0_1 |               clk_fpga_0 |                                      design_1_i/ila_0/U0/ila_core_inst/shifted_data_in_reg[7][702]_srl8/D|
| clk_12mhz_design_1_clk_wiz_1_0_1 |               clk_fpga_0 |                                  design_1_i/PS_Interface_TOP_0/U0/inst_PS_Interface/sampleADC_reg[3][1]/D|
| clk_12mhz_design_1_clk_wiz_1_0_1 |               clk_fpga_0 |                                design_1_i/PS_Interface_TOP_0/U0/inst_PS_Interface/sampleADC_reg[33][11]/D|
| clk_12mhz_design_1_clk_wiz_1_0_1 |               clk_fpga_0 |design_1_i/ila_0/U0/ila_core_inst/u_trig/U_TM/N_DDR_MODE.G_NMU[22].U_M/allx_typeA_match_detection.ltlib_v1_0_0_allx_typeA_inst/probeDelay1_reg[10]/D|
| clk_12mhz_design_1_clk_wiz_1_0_1 |               clk_fpga_0 |                                 design_1_i/PS_Interface_TOP_0/U0/inst_PS_Interface/sampleADC_reg[9][10]/D|
| clk_12mhz_design_1_clk_wiz_1_0_1 |               clk_fpga_0 |design_1_i/ila_0/U0/ila_core_inst/u_trig/U_TM/N_DDR_MODE.G_NMU[25].U_M/allx_typeA_match_detection.ltlib_v1_0_0_allx_typeA_inst/probeDelay1_reg[11]/D|
| clk_12mhz_design_1_clk_wiz_1_0_1 |               clk_fpga_0 |                                      design_1_i/ila_0/U0/ila_core_inst/shifted_data_in_reg[7][330]_srl8/D|
| clk_12mhz_design_1_clk_wiz_1_0_1 |               clk_fpga_0 |                                      design_1_i/ila_0/U0/ila_core_inst/shifted_data_in_reg[7][332]_srl8/D|
| clk_12mhz_design_1_clk_wiz_1_0_1 |               clk_fpga_0 |                                 design_1_i/PS_Interface_TOP_0/U0/inst_PS_Interface/sampleADC_reg[30][9]/D|
| clk_12mhz_design_1_clk_wiz_1_0_1 |               clk_fpga_0 |                                 design_1_i/PS_Interface_TOP_0/U0/inst_PS_Interface/sampleADC_reg[16][2]/D|
| clk_12mhz_design_1_clk_wiz_1_0_1 |               clk_fpga_0 |                                design_1_i/PS_Interface_TOP_0/U0/inst_PS_Interface/sampleADC_reg[31][10]/D|
| clk_12mhz_design_1_clk_wiz_1_0_1 |               clk_fpga_0 |                                 design_1_i/PS_Interface_TOP_0/U0/inst_PS_Interface/sampleADC_reg[13][3]/D|
| clk_12mhz_design_1_clk_wiz_1_0_1 |               clk_fpga_0 |                                      design_1_i/ila_0/U0/ila_core_inst/shifted_data_in_reg[7][270]_srl8/D|
| clk_12mhz_design_1_clk_wiz_1_0_1 |               clk_fpga_0 |design_1_i/ila_0/U0/ila_core_inst/u_trig/U_TM/N_DDR_MODE.G_NMU[17].U_M/allx_typeA_match_detection.ltlib_v1_0_0_allx_typeA_inst/probeDelay1_reg[13]/D|
| clk_12mhz_design_1_clk_wiz_1_0_1 |               clk_fpga_0 |design_1_i/ila_0/U0/ila_core_inst/u_trig/U_TM/N_DDR_MODE.G_NMU[38].U_M/allx_typeA_match_detection.ltlib_v1_0_0_allx_typeA_inst/probeDelay1_reg[11]/D|
| clk_12mhz_design_1_clk_wiz_1_0_1 |               clk_fpga_0 |design_1_i/ila_0/U0/ila_core_inst/u_trig/U_TM/N_DDR_MODE.G_NMU[29].U_M/allx_typeA_match_detection.ltlib_v1_0_0_allx_typeA_inst/probeDelay1_reg[5]/D|
| clk_12mhz_design_1_clk_wiz_1_0_1 |               clk_fpga_0 |design_1_i/ila_0/U0/ila_core_inst/u_trig/U_TM/N_DDR_MODE.G_NMU[40].U_M/allx_typeA_match_detection.ltlib_v1_0_0_allx_typeA_inst/probeDelay1_reg[13]/D|
| clk_12mhz_design_1_clk_wiz_1_0_1 |               clk_fpga_0 |                                 design_1_i/PS_Interface_TOP_0/U0/inst_PS_Interface/sampleADC_reg[13][2]/D|
| clk_12mhz_design_1_clk_wiz_1_0_1 |               clk_fpga_0 |design_1_i/ila_0/U0/ila_core_inst/u_trig/U_TM/N_DDR_MODE.G_NMU[18].U_M/allx_typeA_match_detection.ltlib_v1_0_0_allx_typeA_inst/probeDelay1_reg[9]/D|
| clk_12mhz_design_1_clk_wiz_1_0_1 |               clk_fpga_0 |design_1_i/ila_0/U0/ila_core_inst/u_trig/U_TM/N_DDR_MODE.G_NMU[19].U_M/allx_typeA_match_detection.ltlib_v1_0_0_allx_typeA_inst/probeDelay1_reg[8]/D|
| clk_12mhz_design_1_clk_wiz_1_0_1 |               clk_fpga_0 |design_1_i/ila_0/U0/ila_core_inst/u_trig/U_TM/N_DDR_MODE.G_NMU[7].U_M/allx_typeA_match_detection.ltlib_v1_0_0_allx_typeA_inst/probeDelay1_reg[0]/D|
| clk_12mhz_design_1_clk_wiz_1_0_1 |               clk_fpga_0 |                                design_1_i/PS_Interface_TOP_0/U0/inst_PS_Interface/sampleADC_reg[12][12]/D|
| clk_12mhz_design_1_clk_wiz_1_0_1 |               clk_fpga_0 |design_1_i/ila_0/U0/ila_core_inst/u_trig/U_TM/N_DDR_MODE.G_NMU[20].U_M/allx_typeA_match_detection.ltlib_v1_0_0_allx_typeA_inst/probeDelay1_reg[8]/D|
| clk_12mhz_design_1_clk_wiz_1_0_1 |               clk_fpga_0 |design_1_i/ila_0/U0/ila_core_inst/u_trig/U_TM/N_DDR_MODE.G_NMU[11].U_M/allx_typeA_match_detection.ltlib_v1_0_0_allx_typeA_inst/probeDelay1_reg[3]/D|
| clk_12mhz_design_1_clk_wiz_1_0_1 |               clk_fpga_0 |                                      design_1_i/ila_0/U0/ila_core_inst/shifted_data_in_reg[7][333]_srl8/D|
| clk_12mhz_design_1_clk_wiz_1_0_1 |               clk_fpga_0 |                                  design_1_i/PS_Interface_TOP_0/U0/inst_PS_Interface/sampleADC_reg[9][9]/D|
| clk_12mhz_design_1_clk_wiz_1_0_1 |               clk_fpga_0 |                                 design_1_i/PS_Interface_TOP_0/U0/inst_PS_Interface/sampleADC_reg[36][9]/D|
| clk_12mhz_design_1_clk_wiz_1_0_1 |               clk_fpga_0 |                                 design_1_i/PS_Interface_TOP_0/U0/inst_PS_Interface/sampleADC_reg[29][4]/D|
| clk_12mhz_design_1_clk_wiz_1_0_1 |               clk_fpga_0 |                                  design_1_i/PS_Interface_TOP_0/U0/inst_PS_Interface/sampleADC_reg[6][2]/D|
| clk_12mhz_design_1_clk_wiz_1_0_1 |               clk_fpga_0 |design_1_i/ila_0/U0/ila_core_inst/u_trig/U_TM/N_DDR_MODE.G_NMU[35].U_M/allx_typeA_match_detection.ltlib_v1_0_0_allx_typeA_inst/probeDelay1_reg[5]/D|
| clk_12mhz_design_1_clk_wiz_1_0_1 |               clk_fpga_0 |design_1_i/ila_0/U0/ila_core_inst/u_trig/U_TM/N_DDR_MODE.G_NMU[18].U_M/allx_typeA_match_detection.ltlib_v1_0_0_allx_typeA_inst/probeDelay1_reg[0]/D|
| clk_12mhz_design_1_clk_wiz_1_0_1 |               clk_fpga_0 |                                 design_1_i/PS_Interface_TOP_0/U0/inst_PS_Interface/sampleADC_reg[0][12]/D|
| clk_12mhz_design_1_clk_wiz_1_0_1 |               clk_fpga_0 |                                 design_1_i/PS_Interface_TOP_0/U0/inst_PS_Interface/sampleADC_reg[31][6]/D|
| clk_12mhz_design_1_clk_wiz_1_0_1 |               clk_fpga_0 |design_1_i/ila_0/U0/ila_core_inst/u_trig/U_TM/N_DDR_MODE.G_NMU[11].U_M/allx_typeA_match_detection.ltlib_v1_0_0_allx_typeA_inst/probeDelay1_reg[2]/D|
| clk_12mhz_design_1_clk_wiz_1_0_1 |               clk_fpga_0 |                                 design_1_i/PS_Interface_TOP_0/U0/inst_PS_Interface/sampleADC_reg[32][6]/D|
| clk_12mhz_design_1_clk_wiz_1_0_1 |               clk_fpga_0 |                                 design_1_i/PS_Interface_TOP_0/U0/inst_PS_Interface/sampleADC_reg[13][1]/D|
| clk_12mhz_design_1_clk_wiz_1_0_1 |               clk_fpga_0 |                                 design_1_i/PS_Interface_TOP_0/U0/inst_PS_Interface/sampleADC_reg[12][1]/D|
| clk_12mhz_design_1_clk_wiz_1_0_1 |               clk_fpga_0 |                                design_1_i/PS_Interface_TOP_0/U0/inst_PS_Interface/sampleADC_reg[30][13]/D|
| clk_12mhz_design_1_clk_wiz_1_0_1 |               clk_fpga_0 |design_1_i/ila_0/U0/ila_core_inst/u_trig/U_TM/N_DDR_MODE.G_NMU[35].U_M/allx_typeA_match_detection.ltlib_v1_0_0_allx_typeA_inst/probeDelay1_reg[6]/D|
| clk_12mhz_design_1_clk_wiz_1_0_1 |               clk_fpga_0 |                                  design_1_i/PS_Interface_TOP_0/U0/inst_PS_Interface/sampleADC_reg[0][8]/D|
| clk_12mhz_design_1_clk_wiz_1_0_1 |               clk_fpga_0 |                                design_1_i/PS_Interface_TOP_0/U0/inst_PS_Interface/sampleADC_reg[35][13]/D|
| clk_12mhz_design_1_clk_wiz_1_0_1 |               clk_fpga_0 |                                  design_1_i/PS_Interface_TOP_0/U0/inst_PS_Interface/sampleADC_reg[0][1]/D|
| clk_12mhz_design_1_clk_wiz_1_0_1 |               clk_fpga_0 |                                 design_1_i/PS_Interface_TOP_0/U0/inst_PS_Interface/sampleADC_reg[36][8]/D|
| clk_12mhz_design_1_clk_wiz_1_0_1 |               clk_fpga_0 |                                 design_1_i/PS_Interface_TOP_0/U0/inst_PS_Interface/sampleADC_reg[15][9]/D|
| clk_12mhz_design_1_clk_wiz_1_0_1 |               clk_fpga_0 |design_1_i/ila_0/U0/ila_core_inst/u_trig/U_TM/N_DDR_MODE.G_NMU[19].U_M/allx_typeA_match_detection.ltlib_v1_0_0_allx_typeA_inst/probeDelay1_reg[6]/D|
| clk_12mhz_design_1_clk_wiz_1_0_1 |               clk_fpga_0 |                                 design_1_i/PS_Interface_TOP_0/U0/inst_PS_Interface/sampleADC_reg[35][5]/D|
| clk_12mhz_design_1_clk_wiz_1_0_1 |               clk_fpga_0 |design_1_i/ila_0/U0/ila_core_inst/u_trig/U_TM/N_DDR_MODE.G_NMU[5].U_M/allx_typeA_match_detection.ltlib_v1_0_0_allx_typeA_inst/probeDelay1_reg[9]/D|
| clk_12mhz_design_1_clk_wiz_1_0_1 |               clk_fpga_0 |                                 design_1_i/PS_Interface_TOP_0/U0/inst_PS_Interface/sampleADC_reg[12][0]/D|
| clk_12mhz_design_1_clk_wiz_1_0_1 |               clk_fpga_0 |design_1_i/ila_0/U0/ila_core_inst/u_trig/U_TM/N_DDR_MODE.G_NMU[25].U_M/allx_typeA_match_detection.ltlib_v1_0_0_allx_typeA_inst/probeDelay1_reg[8]/D|
| clk_12mhz_design_1_clk_wiz_1_0_1 |               clk_fpga_0 |                                 design_1_i/PS_Interface_TOP_0/U0/inst_PS_Interface/sampleADC_reg[13][8]/D|
| clk_12mhz_design_1_clk_wiz_1_0_1 |               clk_fpga_0 |                                 design_1_i/PS_Interface_TOP_0/U0/inst_PS_Interface/sampleADC_reg[35][8]/D|
| clk_12mhz_design_1_clk_wiz_1_0_1 |               clk_fpga_0 |design_1_i/ila_0/U0/ila_core_inst/u_trig/U_TM/N_DDR_MODE.G_NMU[40].U_M/allx_typeA_match_detection.ltlib_v1_0_0_allx_typeA_inst/probeDelay1_reg[1]/D|
| clk_12mhz_design_1_clk_wiz_1_0_1 |               clk_fpga_0 |                                 design_1_i/PS_Interface_TOP_0/U0/inst_PS_Interface/sampleADC_reg[0][10]/D|
| clk_12mhz_design_1_clk_wiz_1_0_1 |               clk_fpga_0 |                                 design_1_i/PS_Interface_TOP_0/U0/inst_PS_Interface/sampleADC_reg[19][5]/D|
